fwer,sensitivity,sm_sigma,snr,n,method
0.0,0.06995305164319249,0.5,2.75,7,voxelwise_rft
0.05,0.09671361502347418,0.5,3.0,7,voxelwise_rft
0.0,0.0,0.75,0.0,7,voxelwise_rft
0.15,0.0,0.75,0.1,7,voxelwise_rft
0.05,0.0,0.75,0.25,7,voxelwise_rft
0.0,0.00017543859649122808,0.75,0.5,7,voxelwise_rft
0.0,0.002631578947368421,0.75,0.75,7,voxelwise_rft
0.05,0.0077192982456140355,0.75,1.0,7,voxelwise_rft
0.05,0.022105263157894735,0.75,1.25,7,voxelwise_rft
0.0,0.05263157894736842,0.75,1.5,7,voxelwise_rft
0.0,0.09350877192982457,0.75,1.75,7,voxelwise_rft
0.05,0.14157894736842105,0.75,2.0,7,voxelwise_rft
0.05,0.18719298245614038,0.75,2.25,7,voxelwise_rft
0.0,0.23719298245614037,0.75,2.5,7,voxelwise_rft
0.0,0.2866666666666666,0.75,2.75,7,voxelwise_rft
0.0,0.31614035087719294,0.75,3.0,7,voxelwise_rft
0.05,0.0,1.0,0.0,7,voxelwise_rft
0.0,0.0,1.0,0.1,7,voxelwise_rft
0.05,0.0,1.0,0.25,7,voxelwise_rft
0.0,0.001575931232091691,1.0,0.5,7,voxelwise_rft
0.0,0.009025787965616046,1.0,0.75,7,voxelwise_rft
0.1,0.031232091690544406,1.0,1.0,7,voxelwise_rft
0.0,0.0830945558739255,1.0,1.25,7,voxelwise_rft
0.0,0.13810888252148995,1.0,1.5,7,voxelwise_rft
0.0,0.19269340974212032,1.0,1.75,7,voxelwise_rft
0.1,0.23266475644699142,1.0,2.0,7,voxelwise_rft
0.1,0.2681948424068768,1.0,2.25,7,voxelwise_rft
0.1,0.28796561604584525,1.0,2.5,7,voxelwise_rft
0.05,0.30759312320916904,1.0,2.75,7,voxelwise_rft
0.0,0.3186246418338109,1.0,3.0,7,voxelwise_rft
0.05,0.0,1.25,0.0,7,voxelwise_rft
0.05,0.0,1.25,0.1,7,voxelwise_rft
0.05,0.00034965034965034965,1.25,0.25,7,voxelwise_rft
0.05,0.005477855477855478,1.25,0.5,7,voxelwise_rft
0.0,0.03671328671328671,1.25,0.75,7,voxelwise_rft
0.0,0.07808857808857808,1.25,1.0,7,voxelwise_rft
0.0,0.13508158508158508,1.25,1.25,7,voxelwise_rft
0.05,0.18018648018648017,1.25,1.5,7,voxelwise_rft
0.05,0.21526806526806527,1.25,1.75,7,voxelwise_rft
0.1,0.23822843822843823,1.25,2.0,7,voxelwise_rft
0.05,0.2603729603729604,1.25,2.25,7,voxelwise_rft
0.0,0.2777389277389278,1.25,2.5,7,voxelwise_rft
0.05,0.2890442890442891,1.25,2.75,7,voxelwise_rft
0.0,0.2968531468531469,1.25,3.0,7,voxelwise_rft
0.05,0.0,1.5,0.0,7,voxelwise_rft
0.0,0.0,1.5,0.1,7,voxelwise_rft
0.1,0.0008840864440078585,1.5,0.25,7,voxelwise_rft
0.05,0.011787819253438112,1.5,0.5,7,voxelwise_rft
0.15,0.051768172888015704,1.5,0.75,7,voxelwise_rft
0.05,0.11286836935166993,1.5,1.0,7,voxelwise_rft
0.1,0.16031434184675838,1.5,1.25,7,voxelwise_rft
0.0,0.199901768172888,1.5,1.5,7,voxelwise_rft
0.0,0.22092337917485266,1.5,1.75,7,voxelwise_rft
0.05,0.24037328094302554,1.5,2.0,7,voxelwise_rft
0.15,0.24705304518664048,1.5,2.25,7,voxelwise_rft
0.0,0.2604125736738704,1.5,2.5,7,voxelwise_rft
0.05,0.27131630648330063,1.5,2.75,7,voxelwise_rft
0.2,0.28447937131630646,1.5,3.0,7,voxelwise_rft
0.1,0.0001652892561983471,1.75,0.0,7,voxelwise_rft
0.0,0.0,1.75,0.1,7,voxelwise_rft
0.05,0.0017355371900826446,1.75,0.25,7,voxelwise_rft
0.1,0.016033057851239672,1.75,0.5,7,voxelwise_rft
0.0,0.06520661157024793,1.75,0.75,7,voxelwise_rft
0.1,0.12661157024793387,1.75,1.0,7,voxelwise_rft
0.0,0.16107438016528922,1.75,1.25,7,voxelwise_rft
0.1,0.1900826446280992,1.75,1.5,7,voxelwise_rft
0.05,0.20471074380165294,1.75,1.75,7,voxelwise_rft
0.1,0.22190082644628095,1.75,2.0,7,voxelwise_rft
0.1,0.23743801652892566,1.75,2.25,7,voxelwise_rft
0.1,0.24165289256198347,1.75,2.5,7,voxelwise_rft
0.05,0.2566942148760331,1.75,2.75,7,voxelwise_rft
0.05,0.26165289256198343,1.75,3.0,7,voxelwise_rft
0.25,0.0,2.0,0.0,7,voxelwise_rft
0.1,0.00028694404591104734,2.0,0.1,7,voxelwise_rft
0.1,0.0015781922525107607,2.0,0.25,7,voxelwise_rft
0.05,0.02360114777618364,2.0,0.5,7,voxelwise_rft
0.0,0.08974175035868007,2.0,0.75,7,voxelwise_rft
0.15,0.13651362984218077,2.0,1.0,7,voxelwise_rft
0.1,0.16592539454806313,2.0,1.25,7,voxelwise_rft
0.05,0.1847919655667145,2.0,1.5,7,voxelwise_rft
0.05,0.20193687230989954,2.0,1.75,7,voxelwise_rft
0.1,0.2163558106169297,2.0,2.0,7,voxelwise_rft
0.1,0.22725968436154953,2.0,2.25,7,voxelwise_rft
0.05,0.24124820659971302,2.0,2.5,7,voxelwise_rft
0.1,0.2496413199426112,2.0,2.75,7,voxelwise_rft
0.05,0.2563845050215208,2.0,3.0,7,voxelwise_rft
0.0,0.0,2.25,0.0,7,voxelwise_rft
0.05,0.00018726591760299626,2.25,0.1,7,voxelwise_rft
0.2,0.003932584269662922,2.25,0.25,7,voxelwise_rft
0.05,0.031210986267166042,2.25,0.5,7,voxelwise_rft
0.1,0.08995006242197255,2.25,0.75,7,voxelwise_rft
0.2,0.13133583021223472,2.25,1.0,7,voxelwise_rft
0.05,0.15873907615480648,2.25,1.25,7,voxelwise_rft
0.05,0.1800873907615481,2.25,1.5,7,voxelwise_rft
0.15,0.19575530586766543,2.25,1.75,7,voxelwise_rft
0.05,0.20711610486891385,2.25,2.0,7,voxelwise_rft
0.15,0.21816479400749061,2.25,2.25,7,voxelwise_rft
0.1,0.23052434456928833,2.25,2.5,7,voxelwise_rft
0.05,0.24063670411985022,2.25,2.75,7,voxelwise_rft
0.1,0.24350811485642948,2.25,3.0,7,voxelwise_rft
0.4,0.0,2.5,0.0,7,voxelwise_rft
0.1,0.0,2.5,0.1,7,voxelwise_rft
0.25,0.0034501642935377877,2.5,0.25,7,voxelwise_rft
0.1,0.04069003285870756,2.5,0.5,7,voxelwise_rft
0.15,0.09863088718510404,2.5,0.75,7,voxelwise_rft
0.1,0.1274370208105148,2.5,1.0,7,voxelwise_rft
0.1,0.1554764512595838,2.5,1.25,7,voxelwise_rft
0.0,0.17743702081051477,2.5,1.5,7,voxelwise_rft
0.1,0.18641840087623215,2.5,1.75,7,voxelwise_rft
0.15,0.2048740416210296,2.5,2.0,7,voxelwise_rft
0.1,0.21725082146768898,2.5,2.25,7,voxelwise_rft
0.15,0.22228915662650603,2.5,2.5,7,voxelwise_rft
0.25,0.23455640744797374,2.5,2.75,7,voxelwise_rft
0.0,0.24200438116100767,2.5,3.0,7,voxelwise_rft
0.1,0.0,2.75,0.0,7,voxelwise_rft
0.15,0.0,2.75,0.1,7,voxelwise_rft
0.15,0.004803073967339097,2.75,0.25,7,voxelwise_rft
0.15,0.0467819404418828,2.75,0.5,7,voxelwise_rft
0.1,0.09731027857829011,2.75,0.75,7,voxelwise_rft
0.1,0.1248799231508165,2.75,1.0,7,voxelwise_rft
0.15,0.14841498559077812,2.75,1.25,7,voxelwise_rft
0.1,0.1642651296829971,2.75,1.5,7,voxelwise_rft
0.15,0.17939481268011528,2.75,1.75,7,voxelwise_rft
0.15,0.19663784822286262,2.75,2.0,7,voxelwise_rft
0.1,0.2064841498559078,2.75,2.25,7,voxelwise_rft
0.2,0.21556195965417863,2.75,2.5,7,voxelwise_rft
0.05,0.22550432276657056,2.75,2.75,7,voxelwise_rft
0.1,0.23703170028818446,2.75,3.0,7,voxelwise_rft
0.15,8.673026886383348e-05,3.0,0.0,7,voxelwise_rft
0.15,0.0,3.0,0.1,7,voxelwise_rft
0.1,0.003469210754553339,3.0,0.25,7,voxelwise_rft
0.15,0.04856895056374674,3.0,0.5,7,voxelwise_rft
0.15,0.09748482220294882,3.0,0.75,7,voxelwise_rft
0.1,0.11816999132697312,3.0,1.0,7,voxelwise_rft
0.1,0.15008673026886382,3.0,1.25,7,voxelwise_rft
0.1,0.16543798785776237,3.0,1.5,7,voxelwise_rft
0.15,0.17857762359063314,3.0,1.75,7,voxelwise_rft
0.05,0.19648742411101472,3.0,2.0,7,voxelwise_rft
0.2,0.20650477016478752,3.0,2.25,7,voxelwise_rft
0.2,0.21738941890719862,3.0,2.5,7,voxelwise_rft
0.15,0.22450130095403295,3.0,2.75,7,voxelwise_rft
0.1,0.23200346921075451,3.0,3.0,7,voxelwise_rft
0.0,0.0,0.0,0.0,10,voxelwise_rft
0.0,0.0,0.0,0.1,10,voxelwise_rft
0.0,0.0,0.0,0.25,10,voxelwise_rft
0.0,0.0,0.0,0.5,10,voxelwise_rft
0.0,0.0008849557522123894,0.0,0.75,10,voxelwise_rft
0.0,0.0008849557522123894,0.0,1.0,10,voxelwise_rft
0.0,0.0035398230088495575,0.0,1.25,10,voxelwise_rft
0.0,0.011946902654867258,0.0,1.5,10,voxelwise_rft
0.0,0.03185840707964601,0.0,1.75,10,voxelwise_rft
0.0,0.060176991150442484,0.0,2.0,10,voxelwise_rft
0.0,0.11902654867256637,0.0,2.25,10,voxelwise_rft
0.0,0.17035398230088497,0.0,2.5,10,voxelwise_rft
0.0,0.2526548672566372,0.0,2.75,10,voxelwise_rft
0.05,0.3920353982300885,0.0,3.0,10,voxelwise_rft
0.0,0.0,0.1,0.0,10,voxelwise_rft
0.0,0.0,0.1,0.1,10,voxelwise_rft
0.05,0.0,0.1,0.25,10,voxelwise_rft
0.0,0.0,0.1,0.5,10,voxelwise_rft
0.0,0.0004424778761061947,0.1,0.75,10,voxelwise_rft
0.0,0.0008849557522123894,0.1,1.0,10,voxelwise_rft
0.0,0.0022123893805309734,0.1,1.25,10,voxelwise_rft
0.0,0.011946902654867256,0.1,1.5,10,voxelwise_rft
0.0,0.02566371681415929,0.1,1.75,10,voxelwise_rft
0.0,0.05176991150442478,0.1,2.0,10,voxelwise_rft
0.0,0.1070796460176991,0.1,2.25,10,voxelwise_rft
0.0,0.18628318584070797,0.1,2.5,10,voxelwise_rft
0.0,0.26681415929203534,0.1,2.75,10,voxelwise_rft
0.0,0.36415929203539826,0.1,3.0,10,voxelwise_rft
0.0,0.0,0.25,0.0,10,voxelwise_rft
0.0,0.0,0.25,0.1,10,voxelwise_rft
0.0,0.0,0.25,0.25,10,voxelwise_rft
0.0,0.0,0.25,0.5,10,voxelwise_rft
0.05,0.0,0.25,0.75,10,voxelwise_rft
0.0,0.0003355704697986577,0.25,1.0,10,voxelwise_rft
0.05,0.0030201342281879194,0.25,1.25,10,voxelwise_rft
0.0,0.0087248322147651,0.25,1.5,10,voxelwise_rft
0.05,0.01610738255033557,0.25,1.75,10,voxelwise_rft
0.0,0.042953020134228186,0.25,2.0,10,voxelwise_rft
0.0,0.0714765100671141,0.25,2.25,10,voxelwise_rft
0.0,0.12013422818791945,0.25,2.5,10,voxelwise_rft
0.0,0.20369127516778524,0.25,2.75,10,voxelwise_rft
0.0,0.27617449664429533,0.25,3.0,10,voxelwise_rft
0.0,0.0,0.5,0.0,10,voxelwise_rft
0.0,0.0,0.5,0.1,10,voxelwise_rft
0.0,0.0,0.5,0.25,10,voxelwise_rft
0.0,0.0,0.5,0.5,10,voxelwise_rft
0.0,0.001408450704225352,0.5,0.75,10,voxelwise_rft
0.0,0.011737089201877935,0.5,1.0,10,voxelwise_rft
0.0,0.030985915492957743,0.5,1.25,10,voxelwise_rft
0.0,0.05985915492957746,0.5,1.5,10,voxelwise_rft
0.0,0.12276995305164318,0.5,1.75,10,voxelwise_rft
0.0,0.20469483568075114,0.5,2.0,10,voxelwise_rft
0.0,0.2976525821596244,0.5,2.25,10,voxelwise_rft
0.0,0.3875586854460094,0.5,2.5,10,voxelwise_rft
0.0,0.4387323943661972,0.5,2.75,10,voxelwise_rft
0.1,0.4784037558685445,0.5,3.0,10,voxelwise_rft
0.0,0.0,0.75,0.0,10,voxelwise_rft
0.0,0.0,0.75,0.1,10,voxelwise_rft
0.0,0.0,0.75,0.25,10,voxelwise_rft
0.05,0.005087719298245614,0.75,0.5,10,voxelwise_rft
0.0,0.03298245614035088,0.75,0.75,10,voxelwise_rft
0.0,0.09175438596491228,0.75,1.0,10,voxelwise_rft
0.05,0.21456140350877195,0.75,1.25,10,voxelwise_rft
0.0,0.3019298245614035,0.75,1.5,10,voxelwise_rft
0.0,0.34894736842105256,0.75,1.75,10,voxelwise_rft
0.0,0.37824561403508766,0.75,2.0,10,voxelwise_rft
0.0,0.3885964912280702,0.75,2.25,10,voxelwise_rft
0.0,0.39754385964912287,0.75,2.5,10,voxelwise_rft
0.05,0.4107017543859649,0.75,2.75,10,voxelwise_rft
0.0,0.41368421052631577,0.75,3.0,10,voxelwise_rft
0.0,0.00014326647564469913,1.0,0.0,10,voxelwise_rft
0.05,0.0,1.0,0.1,10,voxelwise_rft
0.1,0.0010028653295128939,1.0,0.25,10,voxelwise_rft
0.0,0.014183381088825215,1.0,0.5,10,voxelwise_rft
0.0,0.09212034383954155,1.0,0.75,10,voxelwise_rft
0.0,0.22063037249283662,1.0,1.0,10,voxelwise_rft
0.0,0.27478510028653297,1.0,1.25,10,voxelwise_rft
0.05,0.3048710601719197,1.0,1.5,10,voxelwise_rft
0.15,0.32994269340974214,1.0,1.75,10,voxelwise_rft
0.0,0.34484240687679085,1.0,2.0,10,voxelwise_rft
0.05,0.36203438395415477,1.0,2.25,10,voxelwise_rft
0.05,0.3753581661891118,1.0,2.5,10,voxelwise_rft
0.0,0.3853868194842407,1.0,2.75,10,voxelwise_rft
0.05,0.39212034383954153,1.0,3.0,10,voxelwise_rft
0.0,0.0,1.25,0.0,10,voxelwise_rft
0.0,0.0,1.25,0.1,10,voxelwise_rft
0.0,0.0008158508158508159,1.25,0.25,10,voxelwise_rft
0.05,0.04813519813519814,1.25,0.5,10,voxelwise_rft
0.05,0.16002331002331,1.25,0.75,10,voxelwise_rft
0.05,0.22132867132867137,1.25,1.0,10,voxelwise_rft
0.0,0.2588578088578089,1.25,1.25,10,voxelwise_rft
0.05,0.2834498834498834,1.25,1.5,10,voxelwise_rft
0.05,0.3001165501165501,1.25,1.75,10,voxelwise_rft
0.1,0.31713286713286715,1.25,2.0,10,voxelwise_rft
0.1,0.32867132867132864,1.25,2.25,10,voxelwise_rft
0.05,0.3375291375291375,1.25,2.5,10,voxelwise_rft
0.0,0.34650349650349654,1.25,2.75,10,voxelwise_rft
0.0,0.35559440559440547,1.25,3.0,10,voxelwise_rft
0.05,0.0,1.5,0.0,10,voxelwise_rft
0.05,0.0,1.5,0.1,10,voxelwise_rft
0.1,0.0034381139489194487,1.5,0.25,10,voxelwise_rft
0.1,0.07003929273084478,1.5,0.5,10,voxelwise_rft
0.1,0.16856581532416506,1.5,0.75,10,voxelwise_rft
0.1,0.22151277013752452,1.5,1.0,10,voxelwise_rft
0.05,0.2448919449901768,1.5,1.25,10,voxelwise_rft
0.05,0.2619842829076621,1.5,1.5,10,voxelwise_rft
0.05,0.28045186640471514,1.5,1.75,10,voxelwise_rft
0.0,0.2968565815324165,1.5,2.0,10,voxelwise_rft
0.0,0.3047151277013752,1.5,2.25,10,voxelwise_rft
0.1,0.3158153241650294,1.5,2.5,10,voxelwise_rft
0.15,0.324852652259332,1.5,2.75,10,voxelwise_rft
0.0,0.3379174852652259,1.5,3.0,10,voxelwise_rft
0.15,0.0,1.75,0.0,10,voxelwise_rft
0.1,0.0,1.75,0.1,10,voxelwise_rft
0.1,0.007603305785123966,1.75,0.25,10,voxelwise_rft
0.25,0.09826446280991735,1.75,0.5,10,voxelwise_rft
0.2,0.17495867768595041,1.75,0.75,10,voxelwise_rft
0.2,0.20206611570247937,1.75,1.0,10,voxelwise_rft
0.05,0.2300826446280992,1.75,1.25,10,voxelwise_rft
0.0,0.2466115702479339,1.75,1.5,10,voxelwise_rft
0.1,0.26611570247933886,1.75,1.75,10,voxelwise_rft
0.0,0.2794214876033059,1.75,2.0,10,voxelwise_rft
0.0,0.2900826446280992,1.75,2.25,10,voxelwise_rft
0.0,0.2989256198347108,1.75,2.5,10,voxelwise_rft
0.15,0.30809917355371896,1.75,2.75,10,voxelwise_rft
0.05,0.31479338842975213,1.75,3.0,10,voxelwise_rft
0.1,0.0,2.0,0.0,10,voxelwise_rft
0.0,7.173601147776183e-05,2.0,0.1,10,voxelwise_rft
0.0,0.01319942611190818,2.0,0.25,10,voxelwise_rft
0.05,0.10200860832137733,2.0,0.5,10,voxelwise_rft
0.1,0.16327116212338594,2.0,0.75,10,voxelwise_rft
0.0,0.20064562410329984,2.0,1.0,10,voxelwise_rft
0.05,0.22001434720229557,2.0,1.25,10,voxelwise_rft
0.05,0.24447632711621234,2.0,1.5,10,voxelwise_rft
0.05,0.2572453371592539,2.0,1.75,10,voxelwise_rft
0.0,0.26908177905308467,2.0,2.0,10,voxelwise_rft
0.0,0.280416068866571,2.0,2.25,10,voxelwise_rft
0.0,0.28837876614060254,2.0,2.5,10,voxelwise_rft
0.0,0.29461979913916786,2.0,2.75,10,voxelwise_rft
0.05,0.3044476327116213,2.0,3.0,10,voxelwise_rft
0.0,0.0,2.25,0.0,10,voxelwise_rft
0.0,0.00018726591760299626,2.25,0.1,10,voxelwise_rft
0.0,0.010112359550561799,2.25,0.25,10,voxelwise_rft
0.05,0.10299625468164793,2.25,0.5,10,voxelwise_rft
0.1,0.16279650436953808,2.25,0.75,10,voxelwise_rft
0.0,0.19188514357053682,2.25,1.0,10,voxelwise_rft
0.05,0.21491885143570535,2.25,1.25,10,voxelwise_rft
0.1,0.23426966292134832,2.25,1.5,10,voxelwise_rft
0.1,0.24706616729088635,2.25,1.75,10,voxelwise_rft
0.0,0.2606741573033708,2.25,2.0,10,voxelwise_rft
0.05,0.2709737827715356,2.25,2.25,10,voxelwise_rft
0.05,0.28002496878901373,2.25,2.5,10,voxelwise_rft
0.2,0.29057428214731584,2.25,2.75,10,voxelwise_rft
0.05,0.2975031210986267,2.25,3.0,10,voxelwise_rft
0.2,0.0,2.5,0.0,10,voxelwise_rft
0.1,0.0003285870755750274,2.5,0.1,10,voxelwise_rft
0.15,0.019277108433734935,2.5,0.25,10,voxelwise_rft
0.15,0.11100766703176342,2.5,0.5,10,voxelwise_rft
0.2,0.1546002190580504,2.5,0.75,10,voxelwise_rft
0.05,0.18192771084337347,2.5,1.0,10,voxelwise_rft
0.0,0.20487404162102957,2.5,1.25,10,voxelwise_rft
0.05,0.22371303395399783,2.5,1.5,10,voxelwise_rft
0.05,0.23324205914567359,2.5,1.75,10,voxelwise_rft
0.15,0.25027382256297914,2.5,2.0,10,voxelwise_rft
0.0,0.26089813800657174,2.5,2.25,10,voxelwise_rft
0.1,0.2712486308871851,2.5,2.5,10,voxelwise_rft
0.0,0.2777656078860898,2.5,2.75,10,voxelwise_rft
0.1,0.28691128148959477,2.5,3.0,10,voxelwise_rft
0.0,0.0002881844380403458,2.75,0.0,10,voxelwise_rft
0.05,0.0013448607108549472,2.75,0.1,10,voxelwise_rft
0.05,0.0271373679154659,2.75,0.25,10,voxelwise_rft
0.05,0.10100864553314122,2.75,0.5,10,voxelwise_rft
0.05,0.14687800192122957,2.75,0.75,10,voxelwise_rft
0.05,0.17252641690682036,2.75,1.0,10,voxelwise_rft
0.1,0.19966378482228625,2.75,1.25,10,voxelwise_rft
0.05,0.21733909702209417,2.75,1.5,10,voxelwise_rft
0.0,0.23184438040345823,2.75,1.75,10,voxelwise_rft
0.05,0.2405859750240154,2.75,2.0,10,voxelwise_rft
0.1,0.25196926032660905,2.75,2.25,10,voxelwise_rft
0.1,0.2609029779058597,2.75,2.5,10,voxelwise_rft
0.15,0.27055715658021134,2.75,2.75,10,voxelwise_rft
0.05,0.27540826128722384,2.75,3.0,10,voxelwise_rft
0.1,0.0005637467476149176,3.0,0.0,10,voxelwise_rft
0.1,0.0005203816131830009,3.0,0.1,10,voxelwise_rft
0.1,0.02393755420641804,3.0,0.25,10,voxelwise_rft
0.05,0.10199479618386817,3.0,0.5,10,voxelwise_rft
0.0,0.14353859496964436,3.0,0.75,10,voxelwise_rft
0.1,0.17476149176062442,3.0,1.0,10,voxelwise_rft
0.05,0.1957935819601041,3.0,1.25,10,voxelwise_rft
0.05,0.2148308759757155,3.0,1.5,10,voxelwise_rft
0.2,0.22797051170858626,3.0,1.75,10,voxelwise_rft
0.15,0.23616652211621852,3.0,2.0,10,voxelwise_rft
0.0,0.2565915004336513,3.0,2.25,10,voxelwise_rft
0.1,0.25698178664353855,3.0,2.5,10,voxelwise_rft
0.0,0.2682567215958369,3.0,2.75,10,voxelwise_rft
0.1,0.2725065047701648,3.0,3.0,10,voxelwise_rft
0.0,0.0,0.0,0.0,15,voxelwise_rft
0.05,0.0,0.0,0.1,15,voxelwise_rft
0.0,0.0,0.0,0.25,15,voxelwise_rft
0.0,0.0,0.0,0.5,15,voxelwise_rft
0.0,0.0035398230088495575,0.0,0.75,15,voxelwise_rft
0.0,0.015044247787610618,0.0,1.0,15,voxelwise_rft
0.0,0.0495575221238938,0.0,1.25,15,voxelwise_rft
0.0,0.1597345132743363,0.0,1.5,15,voxelwise_rft
0.0,0.31504424778761064,0.0,1.75,15,voxelwise_rft
0.0,0.5292035398230089,0.0,2.0,15,voxelwise_rft
0.0,0.7314159292035398,0.0,2.25,15,voxelwise_rft
0.0,0.884070796460177,0.0,2.5,15,voxelwise_rft
0.0,0.9544247787610619,0.0,2.75,15,voxelwise_rft
0.0,0.9876106194690267,0.0,3.0,15,voxelwise_rft
0.0,0.0,0.1,0.0,15,voxelwise_rft
0.0,0.0,0.1,0.1,15,voxelwise_rft
0.0,0.0,0.1,0.25,15,voxelwise_rft
0.0,0.0004424778761061947,0.1,0.5,15,voxelwise_rft
0.0,0.001327433628318584,0.1,0.75,15,voxelwise_rft
0.0,0.010176991150442478,0.1,1.0,15,voxelwise_rft
0.0,0.05176991150442478,0.1,1.25,15,voxelwise_rft
0.0,0.14646017699115044,0.1,1.5,15,voxelwise_rft
0.0,0.3247787610619469,0.1,1.75,15,voxelwise_rft
0.05,0.5274336283185842,0.1,2.0,15,voxelwise_rft
0.05,0.7420353982300885,0.1,2.25,15,voxelwise_rft
0.0,0.8752212389380531,0.1,2.5,15,voxelwise_rft
0.0,0.9544247787610619,0.1,2.75,15,voxelwise_rft
0.0,0.9853982300884956,0.1,3.0,15,voxelwise_rft
0.0,0.0,0.25,0.0,15,voxelwise_rft
0.0,0.0,0.25,0.1,15,voxelwise_rft
0.0,0.0,0.25,0.25,15,voxelwise_rft
0.0,0.0006711409395973154,0.25,0.5,15,voxelwise_rft
0.0,0.0016778523489932886,0.25,0.75,15,voxelwise_rft
0.0,0.01208053691275168,0.25,1.0,15,voxelwise_rft
0.0,0.045302013422818796,0.25,1.25,15,voxelwise_rft
0.0,0.11375838926174497,0.25,1.5,15,voxelwise_rft
0.0,0.2463087248322148,0.25,1.75,15,voxelwise_rft
0.0,0.4177852348993289,0.25,2.0,15,voxelwise_rft
0.0,0.552013422818792,0.25,2.25,15,voxelwise_rft
0.0,0.6775167785234899,0.25,2.5,15,voxelwise_rft
0.0,0.724496644295302,0.25,2.75,15,voxelwise_rft
0.0,0.7489932885906041,0.25,3.0,15,voxelwise_rft
0.0,0.0,0.5,0.0,15,voxelwise_rft
0.0,0.0,0.5,0.1,15,voxelwise_rft
0.0,0.0,0.5,0.25,15,voxelwise_rft
0.0,0.0007042253521126761,0.5,0.5,15,voxelwise_rft
0.0,0.020422535211267606,0.5,0.75,15,voxelwise_rft
0.05,0.09624413145539905,0.5,1.0,15,voxelwise_rft
0.0,0.2396713615023474,0.5,1.25,15,voxelwise_rft
0.05,0.3927230046948357,0.5,1.5,15,voxelwise_rft
0.0,0.482394366197183,0.5,1.75,15,voxelwise_rft
0.05,0.515962441314554,0.5,2.0,15,voxelwise_rft
0.0,0.5279342723004694,0.5,2.25,15,voxelwise_rft
0.05,0.5300469483568075,0.5,2.5,15,voxelwise_rft
0.0,0.5314553990610328,0.5,2.75,15,voxelwise_rft
0.0,0.5305164319248825,0.5,3.0,15,voxelwise_rft
0.0,0.00017543859649122808,0.75,0.0,15,voxelwise_rft
0.05,0.0,0.75,0.1,15,voxelwise_rft
0.0,0.0008771929824561403,0.75,0.25,15,voxelwise_rft
0.05,0.03543859649122807,0.75,0.5,15,voxelwise_rft
0.0,0.20368421052631577,0.75,0.75,15,voxelwise_rft
0.0,0.3350877192982456,0.75,1.0,15,voxelwise_rft
0.0,0.37912280701754386,0.75,1.25,15,voxelwise_rft
0.0,0.3980701754385966,0.75,1.5,15,voxelwise_rft
0.0,0.41157894736842104,0.75,1.75,15,voxelwise_rft
0.0,0.42438596491228076,0.75,2.0,15,voxelwise_rft
0.0,0.4373684210526315,0.75,2.25,15,voxelwise_rft
0.0,0.4524561403508772,0.75,2.5,15,voxelwise_rft
0.0,0.46333333333333326,0.75,2.75,15,voxelwise_rft
0.0,0.47175438596491215,0.75,3.0,15,voxelwise_rft
0.0,0.0,1.0,0.0,15,voxelwise_rft
0.05,0.0,1.0,0.1,15,voxelwise_rft
0.0,0.004011461318051576,1.0,0.25,15,voxelwise_rft
0.0,0.1249283667621777,1.0,0.5,15,voxelwise_rft
0.0,0.26776504297994264,1.0,0.75,15,voxelwise_rft
0.05,0.3163323782234957,1.0,1.0,15,voxelwise_rft
0.0,0.34512893982808024,1.0,1.25,15,voxelwise_rft
0.0,0.3719197707736389,1.0,1.5,15,voxelwise_rft
0.0,0.3851002865329513,1.0,1.75,15,voxelwise_rft
0.05,0.39813753581661887,1.0,2.0,15,voxelwise_rft
0.05,0.40716332378223496,1.0,2.25,15,voxelwise_rft
0.0,0.4159025787965616,1.0,2.5,15,voxelwise_rft
0.05,0.4229226361031519,1.0,2.75,15,voxelwise_rft
0.05,0.4299426934097421,1.0,3.0,15,voxelwise_rft
0.0,0.0,1.25,0.0,15,voxelwise_rft
0.0,0.0,1.25,0.1,15,voxelwise_rft
0.1,0.010256410256410256,1.25,0.25,15,voxelwise_rft
0.0,0.16013986013986015,1.25,0.5,15,voxelwise_rft
0.05,0.2524475524475524,1.25,0.75,15,voxelwise_rft
0.05,0.2888111888111888,1.25,1.0,15,voxelwise_rft
0.0,0.31748251748251755,1.25,1.25,15,voxelwise_rft
0.05,0.334032634032634,1.25,1.5,15,voxelwise_rft
0.1,0.3453379953379953,1.25,1.75,15,voxelwise_rft
0.0,0.3567599067599068,1.25,2.0,15,voxelwise_rft
0.0,0.3707459207459208,1.25,2.25,15,voxelwise_rft
0.05,0.3791375291375292,1.25,2.5,15,voxelwise_rft
0.0,0.38892773892773885,1.25,2.75,15,voxelwise_rft
0.0,0.40069930069930065,1.25,3.0,15,voxelwise_rft
0.1,0.0,1.5,0.0,15,voxelwise_rft
0.0,0.0003929273084479371,1.5,0.1,15,voxelwise_rft
0.1,0.03153241650294696,1.5,0.25,15,voxelwise_rft
0.0,0.17671905697445975,1.5,0.5,15,voxelwise_rft
0.0,0.23703339882121804,1.5,0.75,15,voxelwise_rft
0.05,0.2714145383104126,1.5,1.0,15,voxelwise_rft
0.1,0.29715127701375244,1.5,1.25,15,voxelwise_rft
0.05,0.3097249508840864,1.5,1.5,15,voxelwise_rft
0.05,0.3302554027504912,1.5,1.75,15,voxelwise_rft
0.15,0.3410609037328095,1.5,2.0,15,voxelwise_rft
