,FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
2564,1.0,,0.1,2.5,60,Clusterwise RFT,2.6,3.330756040813695
2565,0.0,,0.1,2.5,60,Clusterwise RFT,2.8,3.336800601136643
2566,0.0,,0.1,2.5,60,Clusterwise RFT,3.0,3.329441901548645
2567,0.0,,0.1,2.5,60,Clusterwise RFT,3.2,3.3292717368337765
2568,0.0,,0.1,2.5,60,Clusterwise RFT,3.4,3.328664862366211
2569,0.0,,0.1,2.5,60,Clusterwise RFT,3.6,3.3286308824908746
2570,0.0,,0.1,2.5,60,Clusterwise RFT,3.8,3.32610789951733
2571,0.0,,0.1,2.5,60,Clusterwise RFT,4.0,3.3322832276990355
2572,0.0,,0.1,2.5,60,Clusterwise RFT,4.2,3.3306201267665405
2573,0.0,,0.1,2.5,60,Clusterwise RFT,4.6,3.331584448868673
2574,0.0,,0.1,2.75,2,Clusterwise RFT,2.4,3.3573092234047843
2575,0.0,,0.1,2.75,2,Clusterwise RFT,2.6,3.2985323906421744
2576,0.0,,0.1,2.75,2,Clusterwise RFT,2.8,3.307033122114797
2577,0.0,,0.1,2.75,2,Clusterwise RFT,3.0,3.336675718291902
2578,0.0,,0.1,2.75,2,Clusterwise RFT,3.2,3.3225068934101456
2579,0.0,,0.1,2.75,2,Clusterwise RFT,3.4,3.356767863484628
2580,0.0,,0.1,2.75,2,Clusterwise RFT,3.6,3.3362039720897556
2581,0.0,,0.1,2.75,2,Clusterwise RFT,3.8,3.3376764262198404
2582,0.0,,0.1,2.75,2,Clusterwise RFT,4.0,3.3249889129996393
2583,0.0,,0.1,2.75,2,Clusterwise RFT,4.2,3.327106836344766
2584,0.0,,0.1,2.75,2,Clusterwise RFT,4.6,3.2993029250524404
2585,0.0,,0.1,2.75,5,Clusterwise RFT,2.4,3.3369467003750866
2586,0.0,,0.1,2.75,5,Clusterwise RFT,2.6,3.33354494227815
2587,0.0,,0.1,2.75,5,Clusterwise RFT,2.8,3.3268519756582102
2588,0.0,,0.1,2.75,5,Clusterwise RFT,3.0,3.3329353473293613
2589,0.0,,0.1,2.75,5,Clusterwise RFT,3.2,3.334771582207819
2590,0.0,,0.1,2.75,5,Clusterwise RFT,3.4,3.347083579269223
2591,0.0,,0.1,2.75,5,Clusterwise RFT,3.6,3.333499425874044
2592,0.0,,0.1,2.75,5,Clusterwise RFT,3.8,3.335440434106172
2593,0.0,,0.1,2.75,5,Clusterwise RFT,4.0,3.331037981367354
2594,0.0,,0.1,2.75,5,Clusterwise RFT,4.2,3.330091576331579
2595,0.0,,0.1,2.75,5,Clusterwise RFT,4.6,3.313242765928726
2596,0.0,,0.1,2.75,7,Clusterwise RFT,2.4,3.328406775786133
2597,0.0,,0.1,2.75,7,Clusterwise RFT,2.6,3.3297283352063407
2598,1.0,,0.1,2.75,7,Clusterwise RFT,2.8,3.337804894317673
2599,0.0,,0.1,2.75,7,Clusterwise RFT,3.0,3.3322521092066344
2600,0.0,,0.1,2.75,7,Clusterwise RFT,3.2,3.327657135430265
2601,0.0,,0.1,2.75,7,Clusterwise RFT,3.4,3.339617701179158
2602,0.0,,0.1,2.75,7,Clusterwise RFT,3.6,3.330381946011175
2603,0.0,,0.1,2.75,7,Clusterwise RFT,3.8,3.3284710337195755
2604,0.0,,0.1,2.75,7,Clusterwise RFT,4.0,3.331534783981341
2605,0.0,,0.1,2.75,7,Clusterwise RFT,4.2,3.3220193624098404
2606,0.0,,0.1,2.75,7,Clusterwise RFT,4.6,3.3247914057142838
2607,0.0,,0.1,2.75,10,Clusterwise RFT,2.4,3.3267820359463913
2608,0.0,,0.1,2.75,10,Clusterwise RFT,2.6,3.33096578991725
2609,0.0,,0.1,2.75,10,Clusterwise RFT,2.8,3.3298583180160186
2610,0.0,,0.1,2.75,10,Clusterwise RFT,3.0,3.323206993334351
2611,0.0,,0.1,2.75,10,Clusterwise RFT,3.2,3.3306744019149237
2612,0.0,,0.1,2.75,10,Clusterwise RFT,3.4,3.3328794894250815
2613,0.0,,0.1,2.75,10,Clusterwise RFT,3.6,3.3268508146080262
2614,0.0,,0.1,2.75,10,Clusterwise RFT,3.8,3.331321666961567
2615,1.0,,0.1,2.75,10,Clusterwise RFT,4.0,3.332015473719249
2616,0.0,,0.1,2.75,10,Clusterwise RFT,4.2,3.321585777673181
2617,0.0,,0.1,2.75,10,Clusterwise RFT,4.6,3.331051543309746
2618,0.0,,0.1,2.75,15,Clusterwise RFT,2.4,3.336164847612522
2619,0.0,,0.1,2.75,15,Clusterwise RFT,2.6,3.32721401386212
2620,0.0,,0.1,2.75,15,Clusterwise RFT,2.8,3.3202514666381746
2621,0.0,,0.1,2.75,15,Clusterwise RFT,3.0,3.340745182466354
2622,0.0,,0.1,2.75,15,Clusterwise RFT,3.2,3.3432777076676037
2623,0.0,,0.1,2.75,15,Clusterwise RFT,3.4,3.335856385294755
2624,0.0,,0.1,2.75,15,Clusterwise RFT,3.6,3.3363015798059994
2625,0.0,,0.1,2.75,15,Clusterwise RFT,3.8,3.332734341907004
2626,0.0,,0.1,2.75,15,Clusterwise RFT,4.0,3.334893863573545
2627,0.0,,0.1,2.75,15,Clusterwise RFT,4.2,3.33073343104007
2628,0.0,,0.1,2.75,15,Clusterwise RFT,4.6,3.3199008307908904
2629,1.0,,0.1,2.75,20,Clusterwise RFT,2.4,3.3338302705547576
2630,0.0,,0.1,2.75,20,Clusterwise RFT,2.6,3.331825485572929
2631,0.0,,0.1,2.75,20,Clusterwise RFT,2.8,3.328706504105464
2632,0.0,,0.1,2.75,20,Clusterwise RFT,3.0,3.336611704175232
2633,0.0,,0.1,2.75,20,Clusterwise RFT,3.2,3.329834859959547
2634,0.0,,0.1,2.75,20,Clusterwise RFT,3.4,3.324998191522106
2635,0.0,,0.1,2.75,20,Clusterwise RFT,3.6,3.3380734820438733
2636,0.0,,0.1,2.75,20,Clusterwise RFT,3.8,3.329307442515591
2637,0.0,,0.1,2.75,20,Clusterwise RFT,4.0,3.3294084763549994
2638,0.0,,0.1,2.75,20,Clusterwise RFT,4.2,3.3270734757012375
2639,0.0,,0.1,2.75,20,Clusterwise RFT,4.6,3.3294271729627885
2640,0.0,,0.1,2.75,30,Clusterwise RFT,2.4,3.331164948937722
2641,0.0,,0.1,2.75,30,Clusterwise RFT,2.6,3.329123005172047
2642,0.0,,0.1,2.75,30,Clusterwise RFT,2.8,3.3290612001829034
2643,0.0,,0.1,2.75,30,Clusterwise RFT,3.0,3.33731353017285
2644,0.0,,0.1,2.75,30,Clusterwise RFT,3.2,3.331584176600725
2645,0.0,,0.1,2.75,30,Clusterwise RFT,3.4,3.3320681113532755
2646,0.0,,0.1,2.75,30,Clusterwise RFT,3.6,3.3315596346062852
2647,0.0,,0.1,2.75,30,Clusterwise RFT,3.8,3.333023852165459
2648,0.0,,0.1,2.75,30,Clusterwise RFT,4.0,3.3318559609227645
2649,0.0,,0.1,2.75,30,Clusterwise RFT,4.2,3.334956520676922
2650,0.0,,0.1,2.75,30,Clusterwise RFT,4.6,3.335094310263568
2651,1.0,,0.1,2.75,45,Clusterwise RFT,2.4,3.3284929409202912
2652,0.0,,0.1,2.75,45,Clusterwise RFT,2.6,3.326277979606955
2653,0.0,,0.1,2.75,45,Clusterwise RFT,2.8,3.325601617799902
2654,0.0,,0.1,2.75,45,Clusterwise RFT,3.0,3.3270012876783928
2655,0.0,,0.1,2.75,45,Clusterwise RFT,3.2,3.329757476124081
2656,0.0,,0.1,2.75,45,Clusterwise RFT,3.4,3.3338815961510058
2657,0.0,,0.1,2.75,45,Clusterwise RFT,3.6,3.329057691848849
2658,0.0,,0.1,2.75,45,Clusterwise RFT,3.8,3.326846140378101
2659,0.0,,0.1,2.75,45,Clusterwise RFT,4.0,3.3336608843343605
2660,0.0,,0.1,2.75,45,Clusterwise RFT,4.2,3.3295196185629905
2661,0.0,,0.1,2.75,45,Clusterwise RFT,4.6,3.330494609758697
2662,1.0,,0.1,2.75,60,Clusterwise RFT,2.4,3.3305532089344214
2663,0.0,,0.1,2.75,60,Clusterwise RFT,2.6,3.332366364081341
2664,1.0,,0.1,2.75,60,Clusterwise RFT,2.8,3.331529375957805
2665,0.0,,0.1,2.75,60,Clusterwise RFT,3.0,3.326871445180272
2666,0.0,,0.1,2.75,60,Clusterwise RFT,3.2,3.3244708653623705
2667,0.0,,0.1,2.75,60,Clusterwise RFT,3.4,3.3293918792820065
2668,0.0,,0.1,2.75,60,Clusterwise RFT,3.6,3.327585480415151
2669,0.0,,0.1,2.75,60,Clusterwise RFT,3.8,3.3334510500108836
2670,0.0,,0.1,2.75,60,Clusterwise RFT,4.0,3.3301662599743023
2671,0.0,,0.1,2.75,60,Clusterwise RFT,4.2,3.326847796116667
2672,1.0,,0.1,2.75,60,Clusterwise RFT,4.6,3.3339544676188932
2673,0.0,,0.1,3.0,2,Clusterwise RFT,2.4,3.3140152840208925
2674,0.0,,0.1,3.0,2,Clusterwise RFT,2.6,3.351605399142447
2675,0.0,,0.1,3.0,2,Clusterwise RFT,2.8,3.3070136576198603
2676,0.0,,0.1,3.0,2,Clusterwise RFT,3.0,3.350916103595414
2677,0.0,,0.1,3.0,2,Clusterwise RFT,3.2,3.334858639326667
2678,0.0,,0.1,3.0,2,Clusterwise RFT,3.4,3.334721568918303
2679,0.0,,0.1,3.0,2,Clusterwise RFT,3.6,3.332793879185662
2680,0.0,,0.1,3.0,2,Clusterwise RFT,3.8,3.3066496740977125
2681,0.0,,0.1,3.0,2,Clusterwise RFT,4.0,3.347700887897284
2682,0.0,,0.1,3.0,2,Clusterwise RFT,4.2,3.3243531390159893
2683,0.0,,0.1,3.0,2,Clusterwise RFT,4.6,3.3120116266444186
2684,0.0,,0.1,3.0,5,Clusterwise RFT,2.4,3.3280254044827022
2685,0.0,,0.1,3.0,5,Clusterwise RFT,2.6,3.3152153628270216
2686,0.0,,0.1,3.0,5,Clusterwise RFT,2.8,3.3289958809512967
2687,0.0,,0.1,3.0,5,Clusterwise RFT,3.0,3.330332974891596
2688,0.0,,0.1,3.0,5,Clusterwise RFT,3.2,3.3378475305593978
2689,0.0,,0.1,3.0,5,Clusterwise RFT,3.4,3.3215742028083333
2690,0.0,,0.1,3.0,5,Clusterwise RFT,3.6,3.325074256951522
2691,0.0,,0.1,3.0,5,Clusterwise RFT,3.8,3.327391074850827
2692,0.0,,0.1,3.0,5,Clusterwise RFT,4.0,3.350170540536287
2693,0.0,,0.1,3.0,5,Clusterwise RFT,4.2,3.340994785082523
2694,0.0,,0.1,3.0,5,Clusterwise RFT,4.6,3.321577887955132
2695,1.0,,0.1,3.0,7,Clusterwise RFT,2.4,3.3292776940231668
2696,0.0,,0.1,3.0,7,Clusterwise RFT,2.6,3.327689703315523
2697,0.0,,0.1,3.0,7,Clusterwise RFT,2.8,3.314295823314656
2698,0.0,,0.1,3.0,7,Clusterwise RFT,3.0,3.322128080120641
2699,0.0,,0.1,3.0,7,Clusterwise RFT,3.2,3.3352145773020796
2700,0.0,,0.1,3.0,7,Clusterwise RFT,3.4,3.3345390030300046
2701,0.0,,0.1,3.0,7,Clusterwise RFT,3.6,3.3193302232608106
2702,0.0,,0.1,3.0,7,Clusterwise RFT,3.8,3.3300847834255043
2703,0.0,,0.1,3.0,7,Clusterwise RFT,4.0,3.3300787825750526
2704,0.0,,0.1,3.0,7,Clusterwise RFT,4.2,3.334475058136457
2705,0.0,,0.1,3.0,7,Clusterwise RFT,4.6,3.322431706593752
2706,0.0,,0.1,3.0,10,Clusterwise RFT,2.4,3.341010321430562
2707,1.0,,0.1,3.0,10,Clusterwise RFT,2.6,3.3287631663034474
2708,0.0,,0.1,3.0,10,Clusterwise RFT,2.8,3.3392050788324843
2709,1.0,,0.1,3.0,10,Clusterwise RFT,3.0,3.333324591093547
2710,0.0,,0.1,3.0,10,Clusterwise RFT,3.2,3.333381480529207
2711,0.0,,0.1,3.0,10,Clusterwise RFT,3.4,3.3321892002813835
2712,0.0,,0.1,3.0,10,Clusterwise RFT,3.6,3.3259191892845714
2713,0.0,,0.1,3.0,10,Clusterwise RFT,3.8,3.326119906971762
2714,0.0,,0.1,3.0,10,Clusterwise RFT,4.0,3.3370172004852154
2715,0.0,,0.1,3.0,10,Clusterwise RFT,4.2,3.3329988925630327
2716,0.0,,0.1,3.0,10,Clusterwise RFT,4.6,3.343574010322668
2717,0.0,,0.1,3.0,15,Clusterwise RFT,2.4,3.328693496596244
2718,0.0,,0.1,3.0,15,Clusterwise RFT,2.6,3.333780791885468
2719,0.0,,0.1,3.0,15,Clusterwise RFT,2.8,3.33261875675244
2720,0.0,,0.1,3.0,15,Clusterwise RFT,3.0,3.336589519714561
2721,0.0,,0.1,3.0,15,Clusterwise RFT,3.2,3.333425880854716
2722,0.0,,0.1,3.0,15,Clusterwise RFT,3.4,3.33629085542226
2723,0.0,,0.1,3.0,15,Clusterwise RFT,3.6,3.329265905884927
2724,0.0,,0.1,3.0,15,Clusterwise RFT,3.8,3.3332416987410842
2725,0.0,,0.1,3.0,15,Clusterwise RFT,4.0,3.3274183697927584
2726,0.0,,0.1,3.0,15,Clusterwise RFT,4.2,3.3272000508051
2727,0.0,,0.1,3.0,15,Clusterwise RFT,4.6,3.328627413335475
2728,0.0,,0.1,3.0,20,Clusterwise RFT,2.4,3.332966177795444
2729,0.0,,0.1,3.0,20,Clusterwise RFT,2.6,3.33223600675926
2730,1.0,,0.1,3.0,20,Clusterwise RFT,2.8,3.3228686666728313
2731,0.0,,0.1,3.0,20,Clusterwise RFT,3.0,3.3290632060091183
2732,0.0,,0.1,3.0,20,Clusterwise RFT,3.2,3.3271718672890347
2733,0.0,,0.1,3.0,20,Clusterwise RFT,3.4,3.334437193230015
2734,0.0,,0.1,3.0,20,Clusterwise RFT,3.6,3.3268534488183508
2735,0.0,,0.1,3.0,20,Clusterwise RFT,3.8,3.333689246873761
2736,0.0,,0.1,3.0,20,Clusterwise RFT,4.0,3.335173836604416
2737,0.0,,0.1,3.0,20,Clusterwise RFT,4.2,3.3360552195694804
2738,0.0,,0.1,3.0,20,Clusterwise RFT,4.6,3.3323328327478707
2739,0.0,,0.1,3.0,30,Clusterwise RFT,2.4,3.3344719838198182
2740,0.0,,0.1,3.0,30,Clusterwise RFT,2.6,3.3330706229359555
2741,0.0,,0.1,3.0,30,Clusterwise RFT,2.8,3.330432597032041
2742,0.0,,0.1,3.0,30,Clusterwise RFT,3.0,3.3331776609022152
2743,0.0,,0.1,3.0,30,Clusterwise RFT,3.2,3.3293300096947154
2744,0.0,,0.1,3.0,30,Clusterwise RFT,3.4,3.3314909035630116
2745,0.0,,0.1,3.0,30,Clusterwise RFT,3.6,3.325629563819179
2746,0.0,,0.1,3.0,30,Clusterwise RFT,3.8,3.3343323593136573
2747,0.0,,0.1,3.0,30,Clusterwise RFT,4.0,3.3388373853374502
2748,0.0,,0.1,3.0,30,Clusterwise RFT,4.2,3.3273534046858275
2749,0.0,,0.1,3.0,30,Clusterwise RFT,4.6,3.336575225620251
2750,0.0,,0.1,3.0,45,Clusterwise RFT,2.4,3.329535828123245
2751,0.0,,0.1,3.0,45,Clusterwise RFT,2.6,3.3298448867212134
2752,1.0,,0.1,3.0,45,Clusterwise RFT,2.8,3.333282149622918
2753,0.0,,0.1,3.0,45,Clusterwise RFT,3.0,3.3316976620385983
2754,0.0,,0.1,3.0,45,Clusterwise RFT,3.2,3.3278714007054475
2755,0.0,,0.1,3.0,45,Clusterwise RFT,3.4,3.335444880926263
2756,0.0,,0.1,3.0,45,Clusterwise RFT,3.6,3.3303614330521265
2757,0.0,,0.1,3.0,45,Clusterwise RFT,3.8,3.3328514406949092
2758,0.0,,0.1,3.0,45,Clusterwise RFT,4.0,3.329460566860515
2759,0.0,,0.1,3.0,45,Clusterwise RFT,4.2,3.3307738319122473
2760,0.0,,0.1,3.0,45,Clusterwise RFT,4.6,3.332930998153154
2761,0.0,,0.1,3.0,60,Clusterwise RFT,2.4,3.3306807200205335
2762,0.0,,0.1,3.0,60,Clusterwise RFT,2.6,3.3313703112820345
2763,0.0,,0.1,3.0,60,Clusterwise RFT,2.8,3.329736063689935
2764,0.0,,0.1,3.0,60,Clusterwise RFT,3.0,3.3331572085359986
2765,0.0,,0.1,3.0,60,Clusterwise RFT,3.2,3.330396349231814
2766,0.0,,0.1,3.0,60,Clusterwise RFT,3.4,3.3314769176925116
2767,0.0,,0.1,3.0,60,Clusterwise RFT,3.6,3.3307247763974384
2768,0.0,,0.1,3.0,60,Clusterwise RFT,3.8,3.335296783658797
2769,0.0,,0.1,3.0,60,Clusterwise RFT,4.0,3.3303090164133016
2770,0.0,,0.1,3.0,60,Clusterwise RFT,4.2,3.3257069667536223
2771,0.0,,0.1,3.0,60,Clusterwise RFT,4.6,3.32726808851001
2772,0.0,,0.25,0.0,2,Clusterwise RFT,2.4,3.337429601705173
2773,0.0,,0.25,0.0,2,Clusterwise RFT,2.6,3.3476556639659965
2774,0.0,,0.25,0.0,2,Clusterwise RFT,2.8,3.3311914738156423
2775,0.0,,0.25,0.0,2,Clusterwise RFT,3.0,3.36838712852711
2776,0.0,,0.25,0.0,2,Clusterwise RFT,3.2,3.347147178448771
2777,0.0,,0.25,0.0,2,Clusterwise RFT,3.4,3.375618678327813
2778,0.0,,0.25,0.0,2,Clusterwise RFT,3.6,3.3302261987498594
2779,0.0,,0.25,0.0,2,Clusterwise RFT,3.8,3.3082563859611582
2780,0.0,,0.25,0.0,2,Clusterwise RFT,4.0,3.345938804000191
2781,0.0,,0.25,0.0,2,Clusterwise RFT,4.2,3.338247802431105
2782,0.0,,0.25,0.0,2,Clusterwise RFT,4.6,3.3356156786101736
2783,0.0,,0.25,0.0,5,Clusterwise RFT,2.4,3.340985946878148
2784,0.0,,0.25,0.0,5,Clusterwise RFT,2.6,3.344456595567889
2785,0.0,,0.25,0.0,5,Clusterwise RFT,2.8,3.3159333989869317
2786,0.0,,0.25,0.0,5,Clusterwise RFT,3.0,3.3180409704219715
2787,0.0,,0.25,0.0,5,Clusterwise RFT,3.2,3.308406549949924
2788,0.0,,0.25,0.0,5,Clusterwise RFT,3.4,3.347390816458318
2789,0.0,,0.25,0.0,5,Clusterwise RFT,3.6,3.33801217902376
2790,0.0,,0.25,0.0,5,Clusterwise RFT,3.8,3.3216114862056343
2791,0.0,,0.25,0.0,5,Clusterwise RFT,4.0,3.3262219388038226
2792,0.0,,0.25,0.0,5,Clusterwise RFT,4.2,3.348900557349711
2793,0.0,,0.25,0.0,5,Clusterwise RFT,4.6,3.3242328136620984
2794,0.0,,0.25,0.0,7,Clusterwise RFT,2.4,3.328232988759101
2795,0.0,,0.25,0.0,7,Clusterwise RFT,2.6,3.319050827260654
2796,0.0,,0.25,0.0,7,Clusterwise RFT,2.8,3.3245771096858814
2797,0.0,,0.25,0.0,7,Clusterwise RFT,3.0,3.330201877843138
2798,0.0,,0.25,0.0,7,Clusterwise RFT,3.2,3.319959156434086
2799,0.0,,0.25,0.0,7,Clusterwise RFT,3.4,3.329893195922437
2800,0.0,,0.25,0.0,7,Clusterwise RFT,3.6,3.340644027473129
2801,0.0,,0.25,0.0,7,Clusterwise RFT,3.8,3.326378141186846
2802,0.0,,0.25,0.0,7,Clusterwise RFT,4.0,3.319878952278874
2803,0.0,,0.25,0.0,7,Clusterwise RFT,4.2,3.3290911718830114
2804,0.0,,0.25,0.0,7,Clusterwise RFT,4.6,3.327660066147231
2805,0.0,,0.25,0.0,10,Clusterwise RFT,2.4,3.344508533949289
2806,0.0,,0.25,0.0,10,Clusterwise RFT,2.6,3.322263812803966
2807,0.0,,0.25,0.0,10,Clusterwise RFT,2.8,3.3294574682494757
2808,0.0,,0.25,0.0,10,Clusterwise RFT,3.0,3.332250436777401
2809,0.0,,0.25,0.0,10,Clusterwise RFT,3.2,3.3387452994332807
2810,0.0,,0.25,0.0,10,Clusterwise RFT,3.4,3.3467337364804535
2811,0.0,,0.25,0.0,10,Clusterwise RFT,3.6,3.326155802691586
2812,0.0,,0.25,0.0,10,Clusterwise RFT,3.8,3.3363954315660074
2813,1.0,,0.25,0.0,10,Clusterwise RFT,4.0,3.3260130115566677
2814,0.0,,0.25,0.0,10,Clusterwise RFT,4.2,3.3390778035567577
2815,0.0,,0.25,0.0,10,Clusterwise RFT,4.6,3.3367303321211237
2816,0.0,,0.25,0.0,15,Clusterwise RFT,2.4,3.336573188963933
2817,0.0,,0.25,0.0,15,Clusterwise RFT,2.6,3.323116568115628
2818,0.0,,0.25,0.0,15,Clusterwise RFT,2.8,3.3341146499925833
2819,0.0,,0.25,0.0,15,Clusterwise RFT,3.0,3.3306440715241368
2820,0.0,,0.25,0.0,15,Clusterwise RFT,3.2,3.327594791704442
2821,0.0,,0.25,0.0,15,Clusterwise RFT,3.4,3.337783124360319
2822,0.0,,0.25,0.0,15,Clusterwise RFT,3.6,3.3371215341485865
2823,0.0,,0.25,0.0,15,Clusterwise RFT,3.8,3.330168803745161
2824,1.0,,0.25,0.0,15,Clusterwise RFT,4.0,3.334145537357247
2825,0.0,,0.25,0.0,15,Clusterwise RFT,4.2,3.3281353795710995
2826,0.0,,0.25,0.0,15,Clusterwise RFT,4.6,3.341376482919131
2827,0.0,,0.25,0.0,20,Clusterwise RFT,2.4,3.329461911638728
2828,0.0,,0.25,0.0,20,Clusterwise RFT,2.6,3.3314219287748394
2829,0.0,,0.25,0.0,20,Clusterwise RFT,2.8,3.3342045654179384
2830,0.0,,0.25,0.0,20,Clusterwise RFT,3.0,3.3290882160979143
2831,0.0,,0.25,0.0,20,Clusterwise RFT,3.2,3.331976302631938
2832,0.0,,0.25,0.0,20,Clusterwise RFT,3.4,3.3316763567252945
2833,0.0,,0.25,0.0,20,Clusterwise RFT,3.6,3.334213227037497
2834,0.0,,0.25,0.0,20,Clusterwise RFT,3.8,3.332524945361587
2835,0.0,,0.25,0.0,20,Clusterwise RFT,4.0,3.335834352704919
2836,0.0,,0.25,0.0,20,Clusterwise RFT,4.2,3.3348037072210497
2837,0.0,,0.25,0.0,20,Clusterwise RFT,4.6,3.33334879162829
2838,0.0,,0.25,0.0,30,Clusterwise RFT,2.4,3.3326488486740873
2839,0.0,,0.25,0.0,30,Clusterwise RFT,2.6,3.3388803338401
2840,0.0,,0.25,0.0,30,Clusterwise RFT,2.8,3.3253520340473437
2841,0.0,,0.25,0.0,30,Clusterwise RFT,3.0,3.32404283882354
2842,0.0,,0.25,0.0,30,Clusterwise RFT,3.2,3.3320155708862886
2843,0.0,,0.25,0.0,30,Clusterwise RFT,3.4,3.3292729968299186
2844,0.0,,0.25,0.0,30,Clusterwise RFT,3.6,3.3272235050984884
2845,0.0,,0.25,0.0,30,Clusterwise RFT,3.8,3.333897897862848
2846,0.0,,0.25,0.0,30,Clusterwise RFT,4.0,3.331531630090162
2847,0.0,,0.25,0.0,30,Clusterwise RFT,4.2,3.3337759365809094
2848,0.0,,0.25,0.0,30,Clusterwise RFT,4.6,3.3389916260727484
2849,0.0,,0.25,0.0,45,Clusterwise RFT,2.4,3.3316813173746604
2850,0.0,,0.25,0.0,45,Clusterwise RFT,2.6,3.3277826095027283
2851,0.0,,0.25,0.0,45,Clusterwise RFT,2.8,3.329261783810396
2852,0.0,,0.25,0.0,45,Clusterwise RFT,3.0,3.3254211295226628
2853,0.0,,0.25,0.0,45,Clusterwise RFT,3.2,3.33069652104545
2854,0.0,,0.25,0.0,45,Clusterwise RFT,3.4,3.3301934454024886
2855,0.0,,0.25,0.0,45,Clusterwise RFT,3.6,3.3269842592350125
2856,0.0,,0.25,0.0,45,Clusterwise RFT,3.8,3.331295293377141
2857,0.0,,0.25,0.0,45,Clusterwise RFT,4.0,3.3276429020223532
2858,0.0,,0.25,0.0,45,Clusterwise RFT,4.2,3.33380928199368
2859,0.0,,0.25,0.0,45,Clusterwise RFT,4.6,3.3298475403110825
2860,0.0,,0.25,0.0,60,Clusterwise RFT,2.4,3.330013215330209
2861,0.0,,0.25,0.0,60,Clusterwise RFT,2.6,3.3328505434992506
2862,0.0,,0.25,0.0,60,Clusterwise RFT,2.8,3.3268306850752674
2863,0.0,,0.25,0.0,60,Clusterwise RFT,3.0,3.327809110565473
2864,0.0,,0.25,0.0,60,Clusterwise RFT,3.2,3.3294173581320012
2865,0.0,,0.25,0.0,60,Clusterwise RFT,3.4,3.3303595713189744
2866,0.0,,0.25,0.0,60,Clusterwise RFT,3.6,3.3316125433084536
2867,0.0,,0.25,0.0,60,Clusterwise RFT,3.8,3.330315854127601
2868,0.0,,0.25,0.0,60,Clusterwise RFT,4.0,3.3305948557452876
2869,0.0,,0.25,0.0,60,Clusterwise RFT,4.2,3.328320413649617
2870,0.0,,0.25,0.0,60,Clusterwise RFT,4.6,3.3314464248045397
2871,0.0,,0.25,0.1,2,Clusterwise RFT,2.4,3.335486198445932
2872,0.0,,0.25,0.1,2,Clusterwise RFT,2.6,3.3585625678830167
2873,0.0,,0.25,0.1,2,Clusterwise RFT,2.8,3.315700499916268
2874,0.0,,0.25,0.1,2,Clusterwise RFT,3.0,3.2899340609236596
2875,0.0,,0.25,0.1,2,Clusterwise RFT,3.2,3.3164006669194808
2876,0.0,,0.25,0.1,2,Clusterwise RFT,3.4,3.341428699987831
2877,0.0,,0.25,0.1,2,Clusterwise RFT,3.6,3.316154341580828
2878,0.0,,0.25,0.1,2,Clusterwise RFT,3.8,3.3240677993289736
2879,0.0,,0.25,0.1,2,Clusterwise RFT,4.0,3.3139617353791286
2880,0.0,,0.25,0.1,2,Clusterwise RFT,4.2,3.321065739211808
2881,0.0,,0.25,0.1,2,Clusterwise RFT,4.6,3.3160652217497164
2882,0.0,,0.25,0.1,5,Clusterwise RFT,2.4,3.333377717981687
2883,0.0,,0.25,0.1,5,Clusterwise RFT,2.6,3.324833671754792
2884,0.0,,0.25,0.1,5,Clusterwise RFT,2.8,3.327455938027287
2885,0.0,,0.25,0.1,5,Clusterwise RFT,3.0,3.3359440928963817
2886,0.0,,0.25,0.1,5,Clusterwise RFT,3.2,3.317811749245194
2887,0.0,,0.25,0.1,5,Clusterwise RFT,3.4,3.3293426450583343
2888,0.0,,0.25,0.1,5,Clusterwise RFT,3.6,3.337207621257907
2889,0.0,,0.25,0.1,5,Clusterwise RFT,3.8,3.323571927295321
2890,1.0,,0.25,0.1,5,Clusterwise RFT,4.0,3.3111391391038905
2891,0.0,,0.25,0.1,5,Clusterwise RFT,4.2,3.3403164108547174
2892,0.0,,0.25,0.1,5,Clusterwise RFT,4.6,3.3294322511842
2893,0.0,,0.25,0.1,7,Clusterwise RFT,2.4,3.3338154099967134
2894,0.0,,0.25,0.1,7,Clusterwise RFT,2.6,3.3204033004253057
2895,0.0,,0.25,0.1,7,Clusterwise RFT,2.8,3.3395173728670957
2896,0.0,,0.25,0.1,7,Clusterwise RFT,3.0,3.3326226137348915
2897,0.0,,0.25,0.1,7,Clusterwise RFT,3.2,3.3253224882442134
2898,0.0,,0.25,0.1,7,Clusterwise RFT,3.4,3.3147302090096535
2899,0.0,,0.25,0.1,7,Clusterwise RFT,3.6,3.3395490755636024
2900,0.0,,0.25,0.1,7,Clusterwise RFT,3.8,3.3269302134092786
2901,0.0,,0.25,0.1,7,Clusterwise RFT,4.0,3.3183514721503573
2902,0.0,,0.25,0.1,7,Clusterwise RFT,4.2,3.3325327472678485
2903,0.0,,0.25,0.1,7,Clusterwise RFT,4.6,3.3199979711621435
2904,0.0,,0.25,0.1,10,Clusterwise RFT,2.4,3.325671904227556
2905,0.0,,0.25,0.1,10,Clusterwise RFT,2.6,3.32912144469998
2906,0.0,,0.25,0.1,10,Clusterwise RFT,2.8,3.3435428078499445
2907,0.0,,0.25,0.1,10,Clusterwise RFT,3.0,3.3308593133348645
