fwer,sensitivity,sm_sigma,snr,n,method
0.1693333333333333,7.97918473547268e-05,3.0,0.1,5,voxelwise_rft
0.1386666666666666,0.0003018213356461,3.0,0.25,5,voxelwise_rft
0.1693333333333333,0.0018803122289679,3.0,0.5,5,voxelwise_rft
0.1653333333333333,0.006779994217982,3.0,0.75,5,voxelwise_rft
0.164,0.0155189361087019,3.0,1.0,5,voxelwise_rft
0.16,0.0284232437120555,3.0,1.25,5,voxelwise_rft
0.1546666666666666,0.0435062156692685,3.0,1.5,5,voxelwise_rft
0.1906666666666666,0.0567146574154379,3.0,1.75,5,voxelwise_rft
0.156,0.0726071118820468,3.0,2.0,5,voxelwise_rft
0.164,0.0869037294015611,3.0,2.25,5,voxelwise_rft
0.1653333333333333,0.0957895345475571,3.0,2.5,5,voxelwise_rft
0.1573333333333333,0.1058317432784041,3.0,2.75,5,voxelwise_rft
