FWER,sensitivity,sm_sigma,snr,n_subj,method,threshold_u,FWHM
0.014000000000000012,0.26912684365781714,0.1,2.75,5,Clusterwise RFT,3.2,2.3557230357814647
0.033333333333333326,0.8445309734513275,0.1,2.75,7,Clusterwise RFT,3.2,2.363225393619265
0.04466666666666663,0.9973510324483776,0.1,2.75,10,Clusterwise RFT,3.2,2.3519960794317973
0.03733333333333333,1.0,0.1,2.75,15,Clusterwise RFT,3.2,2.3602025671322906
0.04200000000000004,1.0,0.1,2.75,20,Clusterwise RFT,3.2,2.3576428937436154
0.04600000000000004,1.0,0.1,2.75,30,Clusterwise RFT,3.2,2.3539448762294266
0.04066666666666663,1.0,0.1,2.75,45,Clusterwise RFT,3.2,2.355965306275826
0.04133333333333333,1.0,0.1,2.75,60,Clusterwise RFT,3.2,2.3556340324255034
0.0,0.0,0.1,3.0,2,Clusterwise RFT,3.2,2.3514524449764904
0.02200000000000002,0.37507374631268436,0.1,3.0,5,Clusterwise RFT,3.2,2.3605466659124255
0.046666666666666634,0.9092743362831859,0.1,3.0,7,Clusterwise RFT,3.2,2.370162363685736
0.040000000000000036,0.999622418879056,0.1,3.0,10,Clusterwise RFT,3.2,2.3531788506370686
0.036666666666666625,1.0,0.1,3.0,15,Clusterwise RFT,3.2,2.3628581381613354
0.040000000000000036,1.0,0.1,3.0,20,Clusterwise RFT,3.2,2.3533910867050403
0.038000000000000034,1.0,0.1,3.0,30,Clusterwise RFT,3.2,2.3531591534081433
0.03200000000000003,1.0,0.1,3.0,45,Clusterwise RFT,3.2,2.353786221895431
0.04200000000000004,1.0,0.1,3.0,60,Clusterwise RFT,3.2,2.3529772218739606
0.0,0.0,0.25,0.0,2,Clusterwise RFT,3.2,2.3575334817519877
0.0,0.0,0.25,0.0,5,Clusterwise RFT,3.2,2.360124378556416
0.0,0.0,0.25,0.0,7,Clusterwise RFT,3.2,2.3557057696370984
0.0,0.0,0.25,0.0,10,Clusterwise RFT,3.2,2.356728381854575
0.0,0.0,0.25,0.0,15,Clusterwise RFT,3.2,2.3526305864629826
0.0,0.0,0.25,0.0,20,Clusterwise RFT,3.2,2.3533392006590983
0.0,0.0,0.25,0.0,30,Clusterwise RFT,3.2,2.356670263751173
0.0,0.0,0.25,0.0,45,Clusterwise RFT,3.2,2.355474572757501
0.0,0.0,0.25,0.0,60,Clusterwise RFT,3.2,2.3556427834383684
0.0,0.0,0.25,0.1,2,Clusterwise RFT,3.2,2.3499923066812674
0.0,0.0,0.25,0.1,5,Clusterwise RFT,3.2,2.3490273568315048
0.0,0.0,0.25,0.1,7,Clusterwise RFT,3.2,2.365695694049007
0.0,0.0,0.25,0.1,10,Clusterwise RFT,3.2,2.3532442454612488
0.0,0.0,0.25,0.1,15,Clusterwise RFT,3.2,2.3520155992664837
0.0,0.0,0.25,0.1,20,Clusterwise RFT,3.2,2.3503956382344167
0.0,0.0,0.25,0.1,30,Clusterwise RFT,3.2,2.352335738069931
0.0,0.0,0.25,0.1,45,Clusterwise RFT,3.2,2.354046551230077
0.0,0.0,0.25,0.1,60,Clusterwise RFT,3.2,2.350520492180624
0.0,0.0,0.25,0.25,2,Clusterwise RFT,3.2,2.3604726550017796
0.0,0.0,0.25,0.25,5,Clusterwise RFT,3.2,2.360292223900594
0.0,0.0,0.25,0.25,7,Clusterwise RFT,3.2,2.357403108447823
0.0,0.0,0.25,0.25,10,Clusterwise RFT,3.2,2.3545492882146095
0.0,0.0,0.25,0.25,15,Clusterwise RFT,3.2,2.3494609254929872
0.0,0.0,0.25,0.25,20,Clusterwise RFT,3.2,2.356247715802131
0.0,0.0,0.25,0.25,30,Clusterwise RFT,3.2,2.3592083702559505
0.0,0.0003480825958702065,0.25,0.25,45,Clusterwise RFT,3.2,2.3584001710348197
0.0,0.004058997050147493,0.25,0.25,60,Clusterwise RFT,3.2,2.354515323901024
0.0,0.0,0.25,0.5,2,Clusterwise RFT,3.2,2.335233568176972
0.0,0.0,0.25,0.5,5,Clusterwise RFT,3.2,2.370483678709789
0.0,0.0,0.25,0.5,7,Clusterwise RFT,3.2,2.3507821663842057
0.0,0.0,0.25,0.5,10,Clusterwise RFT,3.2,2.3586035612781733
0.0,0.0005368731563421828,0.25,0.5,15,Clusterwise RFT,3.2,2.3594888829726637
0.0,0.008294985250737463,0.25,0.5,20,Clusterwise RFT,3.2,2.3532264398654537
0.00666666666666671,0.12184660766961652,0.25,0.5,30,Clusterwise RFT,3.2,2.353908579224685
0.028666666666666618,0.4617286135693215,0.25,0.5,45,Clusterwise RFT,3.2,2.351385336285312
0.02400000000000002,0.6931386430678466,0.25,0.5,60,Clusterwise RFT,3.2,2.356866936973425
0.0,0.0,0.25,0.75,2,Clusterwise RFT,3.2,2.333024734607307
0.0,0.0,0.25,0.75,5,Clusterwise RFT,3.2,2.361594128874575
0.0,5.899705014749262e-05,0.25,0.75,7,Clusterwise RFT,3.2,2.358212661570243
0.0006666666666667043,0.0025014749262536875,0.25,0.75,10,Clusterwise RFT,3.2,2.3523642133283276
0.006000000000000005,0.08508554572271386,0.25,0.75,15,Clusterwise RFT,3.2,2.3517108207381616
0.011333333333333306,0.33133923303834806,0.25,0.75,20,Clusterwise RFT,3.2,2.353422462904925
0.03266666666666662,0.7065545722713864,0.25,0.75,30,Clusterwise RFT,3.2,2.356875378101131
0.03866666666666663,0.9388200589970502,0.25,0.75,45,Clusterwise RFT,3.2,2.3575861917587124
0.03066666666666662,0.9908495575221238,0.25,0.75,60,Clusterwise RFT,3.2,2.357089702803871
0.0,0.0,0.25,1.0,2,Clusterwise RFT,3.2,2.3661635601095945
0.0,0.0,0.25,1.0,5,Clusterwise RFT,3.2,2.3456572388991304
0.0,0.0009970501474926255,0.25,1.0,7,Clusterwise RFT,3.2,2.354739150925494
0.0040000000000000036,0.0650914454277286,0.25,1.0,10,Clusterwise RFT,3.2,2.3529530005835095
